"","term","estimate","std.error","statistic","p.value","variable","BH"
"40","DietPalmOil",1.63234853053989,1.24369896853735,1.31249488166707,0.196315922954358,"1-methylnicotinamide",0.476661655965635
"41","SEXM",0.250728883415954,0.224667168239218,1.11600144062432,0.270619363561009,"5-hydroxyindoleacetate",0.567907446502234
"42","DietCoconutOil",0.491730835425722,0.500187665775522,0.983092685149108,0.331061203214293,"5-hydroxyindoleacetate",0.624930647226411
"43","DietFishOil",0.717841559140008,0.500187665775522,1.43514446328264,0.158480151439202,"5-hydroxyindoleacetate",0.428193208877879
"44","DietKetogenic",0.559340488568579,0.500187665775522,1.11826125840457,0.269664066632423,"5-hydroxyindoleacetate",0.567584284509125
"45","DietLard",-0.0601843159373221,0.516525127300734,-0.116517692472841,0.907784764818097,"5-hydroxyindoleacetate",0.971393422876187
"46","DietMilkFat",0.552174933652014,0.503778802820681,1.09606623097352,0.279150689247856,"5-hydroxyindoleacetate",0.576922828850301
"47","DietOliveOil",-0.287197921431421,0.500187665775522,-0.574180334867177,0.568837417806796,"5-hydroxyindoleacetate",0.8075064190471
"48","DietPalmOil",0.188707606140008,0.500187665775522,0.37727360959096,0.707825960214822,"5-hydroxyindoleacetate",0.889458493158174
"49","SEXM",-0.257339041666667,0.254894982193128,-1.00958849582879,0.318340045392065,"guanosine-2',3'-cyclic monophosphate",0.612442918904171
"50","DietCoconutOil",-0.570823504952381,0.567485348038577,-1.00588236669959,0.320099229000691,"guanosine-2',3'-cyclic monophosphate",0.614402915737591
"51","DietFishOil",1.76857228904762,0.567485348038577,3.11650740439451,0.00325690653438572,"guanosine-2',3'-cyclic monophosphate",0.0356320584297154
"52","DietKetogenic",-0.570823504952381,0.567485348038577,-1.00588236669959,0.320099229000691,"guanosine-2',3'-cyclic monophosphate",0.614402915737591
"53","DietLard",-0.200184341666667,0.58602093112883,-0.34159930308472,0.734316266189319,"guanosine-2',3'-cyclic monophosphate",0.901946809371105
"54","DietMilkFat",1.30904108457143,0.571559654134803,2.29029651603556,0.0269703647403069,"guanosine-2',3'-cyclic monophosphate",0.151149423785249
"55","DietOliveOil",0.749778242047619,0.567485348038577,1.32122925224256,0.193412588701512,"guanosine-2',3'-cyclic monophosphate",0.471806585110862
"56","DietPalmOil",-0.289987896952381,0.567485348038577,-0.51100508225398,0.611961357050216,"guanosine-2',3'-cyclic monophosphate",0.835072268474774
"57","SEXM",-0.0916747186011393,0.105980215763424,-0.865017285922327,0.391829668881942,"uridine-2',3'-cyclic monophosphate",0.676143491272066
"58","DietCoconutOil",-0.13609302628551,0.235949013630019,-0.576789977596223,0.567088818634843,"uridine-2',3'-cyclic monophosphate",0.806762684061285
"59","DietFishOil",0.478380117428777,0.235949013630019,2.0274724190155,0.0488407857474357,"uridine-2',3'-cyclic monophosphate",0.218958499159622
"60","DietKetogenic",-0.13609302628551,0.235949013630019,-0.576789977596224,0.567088818634842,"uridine-2',3'-cyclic monophosphate",0.806762684061285
"61","DietLard",-0.0395438944330478,0.243655736917799,-0.162294124215054,0.871834501509973,"uridine-2',3'-cyclic monophosphate",0.960507287865915
"62","DietMilkFat",0.195559857800367,0.237643028300097,0.822914348463079,0.41509717916982,"uridine-2',3'-cyclic monophosphate",0.694368465714239
"63","DietOliveOil",0.323186843000204,0.235949013630019,1.36973169765812,0.177881412606753,"uridine-2',3'-cyclic monophosphate",0.453559854031655
"64","DietPalmOil",-0.13609302628551,0.235949013630019,-0.576789977596223,0.567088818634843,"uridine-2',3'-cyclic monophosphate",0.806762684061285
"65","SEXM",-0.589437306777778,0.403491051355529,-1.4608435671561,0.151327441107342,"2-oxoadipate",0.418170489862871
"66","DietCoconutOil",-1.39398634511111,0.898312150905561,-1.55178391353816,0.128043745753863,"2-oxoadipate",0.382307252279341
"67","DietFishOil",-0.444244954396824,0.898312150905561,-0.494532945979852,0.623447118019469,"2-oxoadipate",0.841568288113867
"68","DietKetogenic",-0.849938053396824,0.89831215090556,-0.946150013155258,0.349358840882887,"2-oxoadipate",0.639664669570239
"69","DietLard",-1.05488796322222,0.927653418608145,-1.13715741467862,0.261769752823545,"2-oxoadipate",0.55958123602055
"70","DietMilkFat",-1.17489983571428,0.904761654289919,-1.29857386212546,0.201011454545353,"2-oxoadipate",0.482207292103442
"71","DietOliveOil",-0.966944014825395,0.898312150905561,-1.07640090791452,0.287750309343014,"2-oxoadipate",0.584046475687824
"72","DietPalmOil",0.0371437664603173,0.898312150905561,0.0413483959032212,0.967209550224049,"2-oxoadipate",0.990784721863181
"73","SEXM",-0.424261772980057,0.247705148831586,-1.71276929438601,0.0939580722868442,"alpha-ketoglutarate",0.322978465786348
"74","DietCoconutOil",-0.468858329824989,0.551478265229772,-0.850184602705314,0.399931712058817,"alpha-ketoglutarate",0.682248587948702
"75","DietFishOil",1.0419744548893,0.551478265229772,1.8894207090014,0.0655902994706376,"alpha-ketoglutarate",0.261487908113089
"76","DietKetogenic",0.383877595317868,0.551478265229772,0.696088349298637,0.490119070835747,"alpha-ketoglutarate",0.755915800199945
"77","DietLard",-0.644417351754985,0.569491014357068,-1.13156719861947,0.264087789411346,"alpha-ketoglutarate",0.561957367112875
"78","DietMilkFat",0.466704515886447,0.555437647204528,0.84024645832945,0.405418132144462,"alpha-ketoglutarate",0.687644268642357
"79","DietOliveOil",0.0160071427464391,0.551478265229772,0.029025881445699,0.9769782495722,"alpha-ketoglutarate",0.993292086894532
"80","DietPalmOil",-0.354948621253561,0.551478265229772,-0.643631206581953,0.523232757123943,"alpha-ketoglutarate",0.779041633054011
"81","SEXM",0.140547082618234,0.290566097641822,0.483700898896625,0.63105237957176,"kynurenate",0.846687670635966
"82","DietCoconutOil",0.303955681282459,0.646901722543699,0.46986376862202,0.640826586941488,"kynurenate",0.853213072940451
"83","DietFishOil",0.93031714771103,0.646901722543699,1.4381120273616,0.157640907080084,"kynurenate",0.426359972926514
"84","DietKetogenic",0.195037603282459,0.646901722543699,0.301494951220019,0.7644903737353,"kynurenate",0.915771866466175
"85","DietLard",0.110576987595442,0.668031255968448,0.16552666751369,0.869305252075682,"kynurenate",0.959759228168617
"86","DietMilkFat",0.632742562765568,0.651546204803777,0.971139971502295,0.336909892759761,"kynurenate",0.629818523080468
"87","DietOliveOil",-0.0607719090032554,0.646901722543699,-0.0939430316622015,0.925590793341699,"kynurenate",0.977837829509046
"88","DietPalmOil",0.629044235139602,0.646901722543699,0.972395362723908,0.336292392325367,"kynurenate",0.629399725094829
"89","SEXM",-0.0683126263760684,0.144474498192175,-0.472835187045961,0.638722127884191,"3-hydroxyisobutyrate",0.851980515441632
"90","DietCoconutOil",-0.33498004014713,0.321650744882711,-1.04144027482131,0.30349155084381,"3-hydroxyisobutyrate",0.599404749652415
"91","DietFishOil",-0.114380583861416,0.321650744882711,-0.355604908992592,0.723875076353622,"3-hydroxyisobutyrate",0.898595654006017
"92","DietKetogenic",-0.328295353861416,0.321650744882711,-1.02065783799483,0.3131248670815,"3-hydroxyisobutyrate",0.608398351242479
"93","DietLard",-0.519022043905982,0.332156714998806,-1.56258181897014,0.125481543394641,"3-hydroxyisobutyrate",0.378566844124028
"94","DietMilkFat",-0.176805472236263,0.323960061934263,-0.545763175808197,0.588049077518459,"3-hydroxyisobutyrate",0.820606435738143
"95","DietOliveOil",-0.528120535289987,0.321650744882711,-1.64190676904095,0.107904036142959,"3-hydroxyisobutyrate",0.348082893044466
"96","DietPalmOil",-0.232069575289988,0.321650744882711,-0.721495531977117,0.474509728518841,"3-hydroxyisobutyrate",0.742079754505122
"97","SEXM",-0.625142742555556,0.286288063273697,-2.18361441761513,0.0344940617233795,"3-hydroxy-3-methylglutarate",0.176132062154474
"98","DietCoconutOil",-0.782313906507935,0.637377322332176,-1.22739526352371,0.226351393896314,"3-hydroxy-3-methylglutarate",0.516546342415113
"99","DietFishOil",1.30637757963492,0.637377322332176,2.04961415140228,0.0465329001981468,"3-hydroxy-3-methylglutarate",0.211900306285813
"100","DietKetogenic",0.31114775520635,0.637377322332176,0.488168851172575,0.62791043087668,"3-hydroxy-3-methylglutarate",0.845403367276979
"101","DietLard",-1.03853866377778,0.658195763475661,-1.57785680402086,0.121927798625841,"3-hydroxy-3-methylglutarate",0.372121964408411
"102","DietMilkFat",-0.439066378999999,0.641953423405006,-0.683953637432343,0.497673999520758,"3-hydroxy-3-methylglutarate",0.760572149468106
"103","DietOliveOil",-0.711341244079364,0.637377322332176,-1.11604416905916,0.270601278645722,"3-hydroxy-3-methylglutarate",0.567907446502234
"104","DietPalmOil",-0.345564206365079,0.637377322332177,-0.542165832164615,0.590503078345425,"3-hydroxy-3-methylglutarate",0.821842265745028
"105","SEXM",-0.772513316407407,0.523973193138241,-1.47433747856561,0.147674996157942,"cholate",0.413237912747515
"106","DietCoconutOil",1.27008870439418,1.16654752209145,1.08875864921224,0.282324928864608,"cholate",0.580201737727294
"107","DietFishOil",0.13286983496561,1.16654752209145,0.113900061891515,0.909847173673629,"cholate",0.97200460887977
"108","DietKetogenic",0.726951158394181,1.16654752209145,0.623164632925422,0.536467801519821,"cholate",0.787130748951185
"109","DietLard",1.53735604151852,1.20465007152148,1.27618474265878,0.208740409706494,"cholate",0.493258059464274
"110","DietMilkFat",0.745012233309525,1.17492284261245,0.634094602887268,0.529378111856967,"cholate",0.782178101090333
"111","DietOliveOil",1.34916346525132,1.16654752209145,1.15654393816076,0.253843832302916,"cholate",0.550175021460996
"112","DietPalmOil",1.47095360982275,1.16654752209145,1.26094615261412,0.214127060343361,"cholate",0.501744347098586
"113","SEXM",0.162710602521367,0.24352408034539,0.668149951703318,0.507608657530113,"4-hydroxyphenylacetate",0.768609533092372
"114","DietCoconutOil",-0.385020917843101,0.542169744973127,-0.710148291034176,0.481445958407522,"4-hydroxyphenylacetate",0.748876236602721
"115","DietFishOil",-0.693071734128815,0.542169744973127,-1.2783297861137,0.207990395922091,"4-hydroxyphenylacetate",0.49206609438944
"116","DietKetogenic",0.0529931870140418,0.542169744973127,0.0977427964311592,0.922590726624297,"4-hydroxyphenylacetate",0.976068742907272
"117","DietLard",-0.283583309547008,0.559878453033528,-0.506508703827589,0.615086991745824,"4-hydroxyphenylacetate",0.836807335872201
"118","DietMilkFat",-0.342135431203296,0.546062295687904,-0.626550182836355,0.534266498862438,"4-hydroxyphenylacetate",0.785773017597405
"119","DietOliveOil",0.104319203585471,0.542169744973127,0.192410595671732,0.84832644171695,"4-hydroxyphenylacetate",0.955321542962378
"120","DietPalmOil",0.020962314442613,0.542169744973127,0.0386637480917568,0.96933742904182,"4-hydroxyphenylacetate",0.991362481676229
"121","SEXM",-0.109848569994302,0.144824879069515,-0.758492399234632,0.452293785568877,"5,6-dihydrothymine",0.724361241300757
"122","DietCoconutOil",0.189186636427554,0.32243081521761,0.58675110286798,0.560438954088691,"5,6-dihydrothymine",0.802514123156206
"123","DietFishOil",-0.100600770143874,0.32243081521761,-0.312007306361145,0.7565429122969,"5,6-dihydrothymine",0.912395710320253
"124","DietKetogenic",0.324175181856126,0.32243081521761,1.00541004940033,0.320323895123547,"5,6-dihydrothymine",0.614552754397213
"125","DietLard",0.0152358651652424,0.332962264508734,0.0457585341922216,0.963714562199203,"5,6-dihydrothymine",0.990171637066327
"126","DietMilkFat",0.483489539569597,0.324745732846043,1.48882491952192,0.143831632534549,"5,6-dihydrothymine",0.408297449653733
"127","DietOliveOil",-0.000300307715302919,0.32243081521761,-0.000931386521168086,0.999261168836623,"5,6-dihydrothymine",0.999618856881786
"128","DietPalmOil",0.234784555284697,0.32243081521761,0.728170336716236,0.470456301438746,"5,6-dihydrothymine",0.73882629868703
"129","SEXM",0.048259732994302,0.175639881922292,0.274765232509399,0.7848124877678,"hypoxanthine",0.926402913364148
"130","DietCoconutOil",-0.429994037070411,0.391035785265503,-1.09962835441891,0.277612528913002,"hypoxanthine",0.575118221499039
"131","DietFishOil",0.0973755042153033,0.391035785265503,0.249019419409883,0.804531390714411,"hypoxanthine",0.935408312694802
"132","DietKetogenic",-0.323475757356125,0.391035785265503,-0.827228017344994,0.412675102994681,"hypoxanthine",0.692804978675892
"133","DietLard",-0.779390672498576,0.403808055622972,-1.93010184330319,0.0602072620298962,"hypoxanthine",0.24902697822331
"134","DietMilkFat",-0.120877950641026,0.393843257721412,-0.306918928459935,0.760386516500655,"hypoxanthine",0.913597098644525
"135","DietOliveOil",0.0110648825010172,0.391035785265503,0.0282963424779766,0.977556720158734,"hypoxanthine",0.993292086894532
"136","DietPalmOil",-0.413395275070411,0.391035785265504,-1.05718016265372,0.29633264305515,"hypoxanthine",0.59195922787095
"137","SEXM",-0.22877911582906,0.157799742054237,-1.44980665272841,0.154367493983721,"guanine",0.422144796553169
"138","DietCoconutOil",-0.211913782601953,0.351317396559015,-0.603197520753448,0.549545917102657,"guanine",0.79561266948518
"139","DietFishOil",0.558629520540904,0.351317396559015,1.59009922654674,0.119138755917548,"guanine",0.367553294112379
"140","DietKetogenic",-0.311174740030525,0.351317396559015,-0.885736781264839,0.380686057513086,"guanine",0.666737394232237
"141","DietLard",-0.782780138376068,0.362792358542576,-2.1576533241237,0.0365850244779349,"guanine",0.183251247538772
"142","DietMilkFat",-0.078038966197802,0.353839707690849,-0.220548922298978,0.82648752098683,"guanine",0.94506160636659
"143","DietOliveOil",0.508980681398047,0.351317396559015,1.44877733463605,0.15465344542734,"guanine",0.422144796553169
"144","DietPalmOil",0.147069767683761,0.351317396559015,0.418623640970355,0.67757482007885,"guanine",0.874953768661543
"145","SEXM",0.109499096054131,0.211353387948425,0.518085359865871,0.607054345264489,"linoleate (18:2n6)",0.832580429907459
"146","DietCoconutOil",-0.45259416804538,0.470546536016816,-0.961847837360778,0.341503949461516,"linoleate (18:2n6)",0.633269648245296
"147","DietFishOil",-0.973474958616808,0.470546536016816,-2.06881760698376,0.0446087995812945,"linoleate (18:2n6)",0.206174297513546
"148","DietKetogenic",1.87321559952605,0.470546536016816,3.98093590356195,0.000259857836317565,"linoleate (18:2n6)",0.00547399020021725
"149","DietLard",0.9927584105698,0.485915839288373,2.04306657717456,0.0472052710641854,"linoleate (18:2n6)",0.213698160152338
"150","DietMilkFat",-0.0398709513388269,0.473924862218325,-0.0841292671420546,0.933344116657663,"linoleate (18:2n6)",0.97953283436983
"151","DietOliveOil",-0.631401461188237,0.470546536016816,-1.34184700738223,0.186688801436982,"linoleate (18:2n6)",0.463520129233664
"152","DietPalmOil",1.25098521081176,0.470546536016816,2.65857915223725,0.0109761044171469,"linoleate (18:2n6)",0.0829789535016768
"153","SEXM",0.0321744794301996,0.130833808358098,0.245918695129141,0.806915248939341,"laurate (12:0)",0.936067253865875
"154","DietCoconutOil",4.04480000403032,0.291281800184882,13.8862091674214,1.71035112071567e-17,"laurate (12:0)",9.55972253072011e-15
"155","DietFishOil",-0.0411376776839638,0.291281800184882,-0.141229825062372,0.888347962993378,"laurate (12:0)",0.966006397112384
"156","DietKetogenic",0.817998954458893,0.291281800184882,2.80827347928945,0.0074610063209081,"laurate (12:0)",0.0635056619233437
"157","DietLard",0.479340887809117,0.300795839672714,1.5935755239523,0.118356295801178,"laurate (12:0)",0.366297225543402
"158","DietMilkFat",2.33971015739744,0.293373080987664,7.97520396050181,5.1400996559991e-10,"laurate (12:0)",9.36839032954271e-08
"159","DietOliveOil",0.153955585887465,0.291281800184882,0.528545160699181,0.599838626507347,"laurate (12:0)",0.828181400623048
"160","DietPalmOil",1.18391537574461,0.291281800184882,4.06450171275086,0.000200889086661048,"laurate (12:0)",0.00449484293015192
"161","SEXM",-0.127808306193732,0.202752075429685,-0.630367437289471,0.531790173182029,"quinolinate",0.783879895245472
"162","DietCoconutOil",0.399689265891738,0.451397007115586,0.885449525786051,0.38083916274454,"quinolinate",0.666866236518425
"163","DietFishOil",2.84623814674888,0.451397007115586,6.30539879946539,1.31409214530596e-07,"quinolinate",9.9107390660225e-06
"164","DietKetogenic",1.70450401532031,0.451397007115586,3.77606405991046,0.000484251397690744,"quinolinate",0.00894265136176034
"165","DietLard",0.627048776048433,0.466140835764204,1.3451916844411,0.185615099650372,"quinolinate",0.462856538764642
"166","DietMilkFat",0.9133172646337,0.454637847754495,2.00888964512011,0.0508538465755468,"quinolinate",0.225229080660002
"167","DietOliveOil",0.479952920891738,0.451397007115586,1.0632611943057,0.293598402301349,"quinolinate",0.5887416897619
"168","DietPalmOil",0.551278390034596,0.451397007115586,1.22127169951181,0.228637108792733,"quinolinate",0.518780384335122
"169","SEXM",0.130192125236467,0.180398292068521,0.721692670942893,0.474389727464871,"N('1)-acetylspermidine",0.74203049907938
"170","DietCoconutOil",0.835231439564916,0.401629669910502,2.07960592092471,0.0435586274681845,"N('1)-acetylspermidine",0.202773754965718
"171","DietFishOil",-0.370553822292226,0.401629669910502,-0.922625617710961,0.361350523019774,"N('1)-acetylspermidine",0.648648340620831
"172","DietKetogenic",0.352962092993488,0.401629669910502,0.878824746867285,0.384380980430888,"N('1)-acetylspermidine",0.669701004601024
"173","DietLard",-0.00145052014245008,0.414747964759642,-0.00349735324992057,0.997225696846754,"N('1)-acetylspermidine",0.999022013475072
"174","DietMilkFat",0.467873741673993,0.404513202002031,1.15663404644985,0.253807400810183,"N('1)-acetylspermidine",0.550175021460996
"175","DietOliveOil",-0.118178118292226,0.401629669910502,-0.294246484126934,0.769985352833818,"N('1)-acetylspermidine",0.919202221010784
"176","DietPalmOil",0.0966114109934879,0.401629669910502,0.240548490889671,0.811048282209597,"N('1)-acetylspermidine",0.938255451649745
"177","SEXM",0.0187958338062679,0.277439752896232,0.0677474428594158,0.946300727138033,"N6,N6,N6-trimethyllysine",0.985065973123652
"178","DietCoconutOil",0.71691275432031,0.617677889840781,1.16065795151759,0.25218434355265,"N6,N6,N6-trimethyllysine",0.547748867824748
"179","DietFishOil",0.434960729606024,0.617677889840781,0.704186982827156,0.485112697901518,"N6,N6,N6-trimethyllysine",0.752068206214188
"180","DietKetogenic",0.782946126748881,0.617677889840781,1.26756378951933,0.211775189975663,"N6,N6,N6-trimethyllysine",0.497903306998306
"181","DietLard",0.0836763177151,0.637852895045282,0.131184350443623,0.896241334718651,"N6,N6,N6-trimethyllysine",0.967786944041134
"182","DietMilkFat",0.783817357062271,0.622112557274541,1.25992852562912,0.21449044254282,"N6,N6,N6-trimethyllysine",0.501894465609547
"183","DietOliveOil",0.0206969843203101,0.617677889840782,0.0335077305837273,0.973424760674728,"N6,N6,N6-trimethyllysine",0.99284588728673
"184","DietPalmOil",0.47641907432031,0.617677889840782,0.771306666720928,0.44474315459108,"N6,N6,N6-trimethyllysine",0.720805452946378
"185","SEXM",0.547446469945869,0.278992295395004,1.96222791446904,0.0562284032631941,"N-acetylputrescine",0.238572334493228
"186","DietCoconutOil",-0.755814143597477,0.621134392250831,-1.21682868156536,0.230306152964015,"N-acetylputrescine",0.521438505657656
"187","DietFishOil",-0.930048519168906,0.621134392250831,-1.4973386287606,0.141610337965581,"N-acetylputrescine",0.405623872054468
"188","DietKetogenic",0.181199886116809,0.621134392250831,0.291724123438387,0.77190034906825,"N-acetylputrescine",0.920018852935855
"189","DietLard",-0.238592336236468,0.641422296031206,-0.371973873862439,0.711739196444532,"N-acetylputrescine",0.891428357184189
"190","DietMilkFat",-0.081793782446887,0.625593875917978,-0.130745817047626,0.896586166794218,"N-acetylputrescine",0.967786944041134
"191","DietOliveOil",0.351869290688237,0.621134392250831,0.566494618681721,0.574002694497644,"N-acetylputrescine",0.810217666047007
"192","DietPalmOil",-0.661024194311763,0.621134392250831,-1.06422088771543,0.29316849684563,"N-acetylputrescine",0.588724473665572
"193","SEXM",0.141349296754986,0.150653449064996,0.938241358775687,0.353360818590897,"N-formylmethionine",0.642512971597516
"194","DietCoconutOil",-0.377121136456247,0.335407249841759,-1.12436787408194,0.267094594034641,"N-formylmethionine",0.565485120299603
"195","DietFishOil",-0.29329649331339,0.335407249841759,-0.874448878048295,0.386731861765392,"N-formylmethionine",0.671932239018719
"196","DietKetogenic",-0.484748915599104,0.335407249841759,-1.44525473384312,0.155635199987665,"N-formylmethionine",0.423238896106579
"197","DietLard",-0.251150371105413,0.346362544053325,-0.725108345048843,0.472313304202547,"N-formylmethionine",0.741277692502923
"198","DietMilkFat",-0.288915962564102,0.337815332812486,-0.855248221443144,0.397154162330073,"N-formylmethionine",0.680639905666066
"199","DietOliveOil",-0.304956622884819,0.335407249841759,-0.90921297326964,0.368305910402627,"N-formylmethionine",0.655003778186494
"200","DietPalmOil",-0.12219514331339,0.335407249841759,-0.364318730054405,0.71740550667167,"N-formylmethionine",0.894798187553652
"201","SEXM",-0.564093344378917,0.244207735088333,-2.309891388882,0.0257599189748175,"glycolate (hydroxyacetate)",0.146719538508743
"202","DietCoconutOil",-0.169031399182335,0.543691799453756,-0.310895620188055,0.757382117572525,"glycolate (hydroxyacetate)",0.912865393002882
"203","DietFishOil",2.52865884867481,0.543691799453756,4.65090488989412,3.14759294614745e-05,"glycolate (hydroxyacetate)",0.0010904718702686
"204","DietKetogenic",0.740929990389093,0.543691799453756,1.36277573274694,0.18004791669951,"glycolate (hydroxyacetate)",0.456324586943376
"205","DietLard",0.0279940826780629,0.561450221867826,0.0498603110083963,0.960464593601854,"glycolate (hydroxyacetate)",0.98993431957013
"206","DietMilkFat",0.0996395461575097,0.54759527787948,0.181958373606427,0.856470480292027,"glycolate (hydroxyacetate)",0.956332653327059
"207","DietOliveOil",-0.260539190039479,0.543691799453756,-0.479203825220908,0.634221792799239,"glycolate (hydroxyacetate)",0.849275756401345
"208","DietPalmOil",-0.05470816446805,0.543691799453756,-0.100623486547001,0.92031706337433,"glycolate (hydroxyacetate)",0.975985844382729
"209","SEXM",0.499151373863248,0.175716934656882,2.84065605195041,0.00685316880058126,"adenosine 5'-monophosphate (AMP)",0.060038628238321
"210","DietCoconutOil",-1.53992465604701,0.391207331592269,-3.93633894789062,0.00029788073639839,"adenosine 5'-monophosphate (AMP)",0.00618176260882204
"211","DietFishOil",-0.554222929047009,0.391207331592269,-1.41669872798969,0.163775455357782,"adenosine 5'-monophosphate (AMP)",0.435487921890151
"212","DietKetogenic",-1.32535730133272,0.391207331592269,-3.38786416895187,0.00151679790240152,"adenosine 5'-monophosphate (AMP)",0.0204779929367703
"213","DietLard",-0.872146322299145,0.403985205109722,-2.15885708503179,0.0364856532532163,"adenosine 5'-monophosphate (AMP)",0.182951983776893
"214","DietMilkFat",-1.29453336817033,0.394016035678646,-3.28548396752596,0.00203084732288704,"adenosine 5'-monophosphate (AMP)",0.0248689667125668
"215","DietOliveOil",-0.703322338332723,0.39120733159227,-1.79782504451054,0.0792285549446632,"adenosine 5'-monophosphate (AMP)",0.294047014013305
"216","DietPalmOil",-0.859836053761295,0.39120733159227,-2.1979037311536,0.0333888482729605,"adenosine 5'-monophosphate (AMP)",0.173011189073239
"217","SEXM",-0.498950993216524,0.314351202955876,-1.58724060390047,0.119785326760146,"2'-deoxyadenosine",0.368064964610397
"218","DietCoconutOil",1.91798469675295,0.699855682841958,2.74054314878811,0.00889736008607643,"2'-deoxyadenosine",0.0718646117164401
